"","site","idsite","idplot","codeplot","idtiers","cd_nom","lb_nom","observateur_1","observateur_2","date"
"4774","Ristolas",9,21,"RIS_2340","c",121139,"Saxifraga paniculata","Abdulhak","Bizard","2021-07-21"
"4775","Ristolas",9,21,"RIS_2340","c",121367,"Scabiosa lucida","Abdulhak","Bizard","2021-07-21"
"4776","Ristolas",9,21,"RIS_2340","c",122062,"Scutellaria alpina","Abdulhak","Bizard","2021-07-21"
"4777","Ristolas",9,21,"RIS_2340","c",122593,"Senecio doronicum","Abdulhak","Bizard","2021-07-21"
"4778","Ristolas",9,21,"RIS_2340","c",126566,"Thymus pulegioides","Abdulhak","Bizard","2021-07-21"
"4779","Ristolas",9,21,"RIS_2340","c",128787,"Veronica allionii","Abdulhak","Bizard","2021-07-21"
"4780","Ristolas",9,21,"RIS_2340","c",970963,"Ziziphora granatensis subsp. alpina","Abdulhak","Bizard","2021-07-21"
"4781","Ristolas",9,21,"RIS_2340","c",970963,"Ziziphora granatensis subsp. alpina","Abdulhak","Bizard","2021-07-21"
"4782","Ristolas",9,22,"RIS_2570","a",613160,"Agrostis rupestris var. rupestris","Abdulhak","","2016-07-26"
"4783","Ristolas",9,22,"RIS_2570","a",82914,"Anthoxanthum alpinum","Abdulhak","","2016-07-26"
"4784","Ristolas",9,22,"RIS_2570","a",717731,"Atocion rupestre","Abdulhak","","2016-07-26"
"4785","Ristolas",9,22,"RIS_2570","a",85418,"Avenella flexuosa","Abdulhak","","2016-07-26"
"4786","Ristolas",9,22,"RIS_2570","a",85705,"Bellardiochloa variegata","Abdulhak","","2016-07-26"
"4787","Ristolas",9,22,"RIS_2570","a",132522,"Campanula scheuchzeri subsp. scheuchzeri","Abdulhak","","2016-07-26"
"4788","Ristolas",9,22,"RIS_2570","a",87970,"Cardamine resedifolia","Abdulhak","","2016-07-26"
"4789","Ristolas",9,22,"RIS_2570","a",98607,"Festuca violacea","Abdulhak","","2016-07-26"
"4790","Ristolas",9,22,"RIS_2570","a",99511,"Galium pumilum","Abdulhak","","2016-07-26"
"4791","Ristolas",9,22,"RIS_2570","a",610642,"Jacobaea incana","Abdulhak","","2016-07-26"
"4792","Ristolas",9,22,"RIS_2570","a",104362,"Juncus trifidus","Abdulhak","","2016-07-26"
"4793","Ristolas",9,22,"RIS_2570","a",137520,"Luzula spicata subsp. spicata","Abdulhak","","2016-07-26"
"4794","Ristolas",9,22,"RIS_2570","a",114105,"Poa alpina","Abdulhak","","2016-07-26"
"4795","Ristolas",9,22,"RIS_2570","a",3875,"Polytrichum piliferum","Abdulhak","","2016-07-26"
"4796","Ristolas",9,22,"RIS_2570","a",115498,"Potentilla grandiflora","Abdulhak","","2016-07-26"
"4797","Ristolas",9,22,"RIS_2570","a",119419,"Rumex acetosella","Abdulhak","","2016-07-26"
"4798","Ristolas",9,22,"RIS_2570","a",122107,"Sedum alpestre","Abdulhak","","2016-07-26"
"4799","Ristolas",9,22,"RIS_2570","a",613604,"Sempervivum montanum var. burnatii","Abdulhak","","2016-07-26"
"4800","Ristolas",9,22,"RIS_2570","a",123176,"Sibbaldia procumbens","Abdulhak","","2016-07-26"
"4801","Ristolas",9,22,"RIS_2570","a",126563,"Thymus polytrichus","Abdulhak","","2016-07-26"
"4802","Ristolas",9,22,"RIS_2570","a",127219,"Trifolium alpinum","Abdulhak","","2016-07-26"
"4803","Ristolas",9,22,"RIS_2570","a",128787,"Veronica allionii","Abdulhak","","2016-07-26"
"4804","Ristolas",9,22,"RIS_2570","a",128871,"Veronica fruticans","Abdulhak","","2016-07-26"
"4805","Ristolas",9,22,"RIS_2570","a",129527,"Viola calcarata","Abdulhak","","2016-07-26"
"4806","Ristolas",9,22,"RIS_2570","b",613160,"Agrostis rupestris var. rupestris","Abdulhak","","2016-07-26"
"4807","Ristolas",9,22,"RIS_2570","b",717731,"Atocion rupestre","Abdulhak","","2016-07-26"
"4808","Ristolas",9,22,"RIS_2570","b",85418,"Avenella flexuosa","Abdulhak","","2016-07-26"
"4809","Ristolas",9,22,"RIS_2570","b",85705,"Bellardiochloa variegata","Abdulhak","","2016-07-26"
"4810","Ristolas",9,22,"RIS_2570","b",132522,"Campanula scheuchzeri subsp. scheuchzeri","Abdulhak","","2016-07-26"
"4811","Ristolas",9,22,"RIS_2570","b",87970,"Cardamine resedifolia","Abdulhak","","2016-07-26"
"4812","Ristolas",9,22,"RIS_2570","b",132810,"Carex sempervirens subsp. sempervirens","Abdulhak","","2016-07-26"
"4813","Ristolas",9,22,"RIS_2570","b",98319,"Festuca laevigata","Abdulhak","","2016-07-26"
"4814","Ristolas",9,22,"RIS_2570","b",98607,"Festuca violacea","Abdulhak","","2016-07-26"
"4815","Ristolas",9,22,"RIS_2570","b",99511,"Galium pumilum","Abdulhak","","2016-07-26"
"4816","Ristolas",9,22,"RIS_2570","b",102013,"Hieracium glanduliferum","Abdulhak","","2016-07-26"
"4817","Ristolas",9,22,"RIS_2570","b",610642,"Jacobaea incana","Abdulhak","","2016-07-26"
"4818","Ristolas",9,22,"RIS_2570","b",104362,"Juncus trifidus","Abdulhak","","2016-07-26"
"4819","Ristolas",9,22,"RIS_2570","b",137520,"Luzula spicata subsp. spicata","Abdulhak","","2016-07-26"
"4820","Ristolas",9,22,"RIS_2570","b",114105,"Poa alpina","Abdulhak","","2016-07-26"
"4821","Ristolas",9,22,"RIS_2570","b",3875,"Polytrichum piliferum","Abdulhak","","2016-07-26"
"4822","Ristolas",9,22,"RIS_2570","b",115498,"Potentilla grandiflora","Abdulhak","","2016-07-26"
"4823","Ristolas",9,22,"RIS_2570","b",119419,"Rumex acetosella","Abdulhak","","2016-07-26"
"4824","Ristolas",9,22,"RIS_2570","b",122107,"Sedum alpestre","Abdulhak","","2016-07-26"
"4825","Ristolas",9,22,"RIS_2570","b",613604,"Sempervivum montanum var. burnatii","Abdulhak","","2016-07-26"
"4826","Ristolas",9,22,"RIS_2570","b",126563,"Thymus polytrichus","Abdulhak","","2016-07-26"
"4827","Ristolas",9,22,"RIS_2570","b",127219,"Trifolium alpinum","Abdulhak","","2016-07-26"
"4828","Ristolas",9,22,"RIS_2570","b",128787,"Veronica allionii","Abdulhak","","2016-07-26"
"4829","Ristolas",9,22,"RIS_2570","b",128871,"Veronica fruticans","Abdulhak","","2016-07-26"
"4830","Ristolas",9,22,"RIS_2570","b",129527,"Viola calcarata","Abdulhak","","2016-07-26"
"4831","Ristolas",9,22,"RIS_2570","c",80564,"Agrostis alpina","Abdulhak","","2016-07-26"
"4832","Ristolas",9,22,"RIS_2570","c",613160,"Agrostis rupestris var. rupestris","Abdulhak","","2016-07-26"
"4833","Ristolas",9,22,"RIS_2570","c",82545,"Androsace vitaliana","Abdulhak","","2016-07-26"
"4834","Ristolas",9,22,"RIS_2570","c",131387,"Anemone alpina subsp. apiifolia","Abdulhak","","2016-07-26"
"4835","Ristolas",9,22,"RIS_2570","c",82796,"Antennaria dioica","Abdulhak","","2016-07-26"
"4836","Ristolas",9,22,"RIS_2570","c",717731,"Atocion rupestre","Abdulhak","","2016-07-26"
"4837","Ristolas",9,22,"RIS_2570","c",85418,"Avenella flexuosa","Abdulhak","","2016-07-26"
"4838","Ristolas",9,22,"RIS_2570","c",85705,"Bellardiochloa variegata","Abdulhak","","2016-07-26"
"4839","Ristolas",9,22,"RIS_2570","c",132810,"Carex sempervirens subsp. sempervirens","Abdulhak","","2016-07-26"
"4840","Ristolas",9,22,"RIS_2570","c",133087,"Cerastium arvense subsp. strictum","Abdulhak","","2016-07-26"
"4841","Ristolas",9,22,"RIS_2570","c",98319,"Festuca laevigata","Abdulhak","","2016-07-26"
"4842","Ristolas",9,22,"RIS_2570","c",98607,"Festuca violacea","Abdulhak","","2016-07-26"
"4843","Ristolas",9,22,"RIS_2570","c",99511,"Galium pumilum","Abdulhak","","2016-07-26"
"4844","Ristolas",9,22,"RIS_2570","c",103155,"Hylotelephium anacampseros","Abdulhak","","2016-07-26"
"4845","Ristolas",9,22,"RIS_2570","c",104362,"Juncus trifidus","Abdulhak","","2016-07-26"
"4846","Ristolas",9,22,"RIS_2570","c",3875,"Polytrichum piliferum","Abdulhak","","2016-07-26"
"4847","Ristolas",9,22,"RIS_2570","c",115498,"Potentilla grandiflora","Abdulhak","","2016-07-26"
"4848","Ristolas",9,22,"RIS_2570","c",119419,"Rumex acetosella","Abdulhak","","2016-07-26"
"4849","Ristolas",9,22,"RIS_2570","c",122107,"Sedum alpestre","Abdulhak","","2016-07-26"
"4850","Ristolas",9,22,"RIS_2570","c",122419,"Sempervivum arachnoideum","Abdulhak","","2016-07-26"
"4851","Ristolas",9,22,"RIS_2570","c",613604,"Sempervivum montanum var. burnatii","Abdulhak","","2016-07-26"
"4852","Ristolas",9,22,"RIS_2570","c",126563,"Thymus polytrichus","Abdulhak","","2016-07-26"
"4853","Ristolas",9,22,"RIS_2570","c",127219,"Trifolium alpinum","Abdulhak","","2016-07-26"
"4854","Ristolas",9,22,"RIS_2570","c",128354,"Vaccinium uliginosum","Abdulhak","","2016-07-26"
"4855","Ristolas",9,22,"RIS_2570","c",128871,"Veronica fruticans","Abdulhak","","2016-07-26"
"4856","Ristolas",9,22,"RIS_2570","a",80564,"Agrostis alpina","Abdulhak","Van Es","2021-07-22"
"4857","Ristolas",9,22,"RIS_2570","a",80729,"Agrostis rupestris","Abdulhak","Van Es","2021-07-22"
"4858","Ristolas",9,22,"RIS_2570","a",717731,"Atocion rupestre","Abdulhak","Van Es","2021-07-22"
"4859","Ristolas",9,22,"RIS_2570","a",85418,"Avenella flexuosa","Abdulhak","Van Es","2021-07-22"
"4860","Ristolas",9,22,"RIS_2570","a",85705,"Bellardiochloa variegata","Abdulhak","Van Es","2021-07-22"
"4861","Ristolas",9,22,"RIS_2570","a",87724,"Campanula scheuchzeri","Abdulhak","Van Es","2021-07-22"
"4862","Ristolas",9,22,"RIS_2570","a",87970,"Cardamine resedifolia","Abdulhak","Van Es","2021-07-22"
"4863","Ristolas",9,22,"RIS_2570","a",88865,"Carex sempervirens","Abdulhak","Van Es","2021-07-22"
"4864","Ristolas",9,22,"RIS_2570","a",98607,"Festuca violacea","Abdulhak","Van Es","2021-07-22"
"4865","Ristolas",9,22,"RIS_2570","a",99511,"Galium pumilum","Abdulhak","Van Es","2021-07-22"
"4866","Ristolas",9,22,"RIS_2570","a",610642,"Jacobaea incana","Abdulhak","Van Es","2021-07-22"
"4867","Ristolas",9,22,"RIS_2570","a",104362,"Juncus trifidus","Abdulhak","Van Es","2021-07-22"
"4868","Ristolas",9,22,"RIS_2570","a",106859,"Luzula spicata","Abdulhak","Van Es","2021-07-22"
"4869","Ristolas",9,22,"RIS_2570","a",114105,"Poa alpina","Abdulhak","Van Es","2021-07-22"
"4870","Ristolas",9,22,"RIS_2570","a",115498,"Potentilla grandiflora","Abdulhak","Van Es","2021-07-22"
"4871","Ristolas",9,22,"RIS_2570","a",122107,"Sedum alpestre","Abdulhak","Van Es","2021-07-22"
"4872","Ristolas",9,22,"RIS_2570","a",122467,"Sempervivum montanum","Abdulhak","Van Es","2021-07-22"
"4873","Ristolas",9,22,"RIS_2570","a",123176,"Sibbaldia procumbens","Abdulhak","Van Es","2021-07-22"
"4874","Ristolas",9,22,"RIS_2570","a",126566,"Thymus pulegioides","Abdulhak","Van Es","2021-07-22"
"4875","Ristolas",9,22,"RIS_2570","a",127219,"Trifolium alpinum","Abdulhak","Van Es","2021-07-22"
"4876","Ristolas",9,22,"RIS_2570","a",128787,"Veronica allionii","Abdulhak","Van Es","2021-07-22"
"4877","Ristolas",9,22,"RIS_2570","a",128871,"Veronica fruticans","Abdulhak","Van Es","2021-07-22"
"4878","Ristolas",9,22,"RIS_2570","a",129527,"Viola calcarata","Abdulhak","Van Es","2021-07-22"
"4879","Ristolas",9,22,"RIS_2570","b",999999,"aaa - En attente de détermination","Abdulhak","Van Es","2021-07-22"
"4880","Ristolas",9,22,"RIS_2570","b",80564,"Agrostis alpina","Abdulhak","Van Es","2021-07-22"
"4881","Ristolas",9,22,"RIS_2570","b",80729,"Agrostis rupestris","Abdulhak","Van Es","2021-07-22"
"4882","Ristolas",9,22,"RIS_2570","b",82914,"Anthoxanthum alpinum","Abdulhak","Van Es","2021-07-22"
"4883","Ristolas",9,22,"RIS_2570","b",717731,"Atocion rupestre","Abdulhak","Van Es","2021-07-22"
"4884","Ristolas",9,22,"RIS_2570","b",85418,"Avenella flexuosa","Abdulhak","Van Es","2021-07-22"
"4885","Ristolas",9,22,"RIS_2570","b",85705,"Bellardiochloa variegata","Abdulhak","Van Es","2021-07-22"
"4886","Ristolas",9,22,"RIS_2570","b",87724,"Campanula scheuchzeri","Abdulhak","Van Es","2021-07-22"
"4887","Ristolas",9,22,"RIS_2570","b",87970,"Cardamine resedifolia","Abdulhak","Van Es","2021-07-22"
"4888","Ristolas",9,22,"RIS_2570","b",88865,"Carex sempervirens","Abdulhak","Van Es","2021-07-22"
"4889","Ristolas",9,22,"RIS_2570","b",94793,"Dianthus pavonius","Abdulhak","Van Es","2021-07-22"
"4890","Ristolas",9,22,"RIS_2570","b",98607,"Festuca violacea","Abdulhak","Van Es","2021-07-22"
"4891","Ristolas",9,22,"RIS_2570","b",99511,"Galium pumilum","Abdulhak","Van Es","2021-07-22"
"4892","Ristolas",9,22,"RIS_2570","b",610642,"Jacobaea incana","Abdulhak","Van Es","2021-07-22"
"4893","Ristolas",9,22,"RIS_2570","b",104362,"Juncus trifidus","Abdulhak","Van Es","2021-07-22"
"4894","Ristolas",9,22,"RIS_2570","b",106859,"Luzula spicata","Abdulhak","Van Es","2021-07-22"
"4895","Ristolas",9,22,"RIS_2570","b",717378,"Pilosella corymbuloides","Abdulhak","Van Es","2021-07-22"
"4896","Ristolas",9,22,"RIS_2570","b",114105,"Poa alpina","Abdulhak","Van Es","2021-07-22"
"4897","Ristolas",9,22,"RIS_2570","b",115498,"Potentilla grandiflora","Abdulhak","Van Es","2021-07-22"
"4898","Ristolas",9,22,"RIS_2570","b",119419,"Rumex acetosella","Abdulhak","Van Es","2021-07-22"
"4899","Ristolas",9,22,"RIS_2570","b",122107,"Sedum alpestre","Abdulhak","Van Es","2021-07-22"
"4900","Ristolas",9,22,"RIS_2570","b",122419,"Sempervivum arachnoideum","Abdulhak","Van Es","2021-07-22"
"4901","Ristolas",9,22,"RIS_2570","b",122467,"Sempervivum montanum","Abdulhak","Van Es","2021-07-22"
"4902","Ristolas",9,22,"RIS_2570","b",126566,"Thymus pulegioides","Abdulhak","Van Es","2021-07-22"
"4903","Ristolas",9,22,"RIS_2570","b",127219,"Trifolium alpinum","Abdulhak","Van Es","2021-07-22"
"4904","Ristolas",9,22,"RIS_2570","b",142047,"Vaccinium uliginosum subsp. microphyllum","Abdulhak","Van Es","2021-07-22"
"4905","Ristolas",9,22,"RIS_2570","b",128871,"Veronica fruticans","Abdulhak","Van Es","2021-07-22"
"4906","Ristolas",9,22,"RIS_2570","b",129527,"Viola calcarata","Abdulhak","Van Es","2021-07-22"
"4907","Ristolas",9,22,"RIS_2570","c",80564,"Agrostis alpina","Abdulhak","Van Es","2021-07-22"
"4908","Ristolas",9,22,"RIS_2570","c",80729,"Agrostis rupestris","Abdulhak","Van Es","2021-07-22"
"4909","Ristolas",9,22,"RIS_2570","c",82596,"Anemone alpina","Abdulhak","Van Es","2021-07-22"
"4910","Ristolas",9,22,"RIS_2570","c",82796,"Antennaria dioica","Abdulhak","Van Es","2021-07-22"
"4911","Ristolas",9,22,"RIS_2570","c",717731,"Atocion rupestre","Abdulhak","Van Es","2021-07-22"
"4912","Ristolas",9,22,"RIS_2570","c",85418,"Avenella flexuosa","Abdulhak","Van Es","2021-07-22"
"4913","Ristolas",9,22,"RIS_2570","c",85705,"Bellardiochloa variegata","Abdulhak","Van Es","2021-07-22"
"4914","Ristolas",9,22,"RIS_2570","c",87724,"Campanula scheuchzeri","Abdulhak","Van Es","2021-07-22"
"4915","Ristolas",9,22,"RIS_2570","c",87970,"Cardamine resedifolia","Abdulhak","Van Es","2021-07-22"
"4916","Ristolas",9,22,"RIS_2570","c",98319,"Festuca laevigata","Abdulhak","Van Es","2021-07-22"
"4917","Ristolas",9,22,"RIS_2570","c",98607,"Festuca violacea","Abdulhak","Van Es","2021-07-22"
"4918","Ristolas",9,22,"RIS_2570","c",99511,"Galium pumilum","Abdulhak","Van Es","2021-07-22"
"4919","Ristolas",9,22,"RIS_2570","c",103155,"Hylotelephium anacampseros","Abdulhak","Van Es","2021-07-22"
"4920","Ristolas",9,22,"RIS_2570","c",104362,"Juncus trifidus","Abdulhak","Van Es","2021-07-22"
"4921","Ristolas",9,22,"RIS_2570","c",106859,"Luzula spicata","Abdulhak","Van Es","2021-07-22"
"4922","Ristolas",9,22,"RIS_2570","c",114105,"Poa alpina","Abdulhak","Van Es","2021-07-22"
"4923","Ristolas",9,22,"RIS_2570","c",115498,"Potentilla grandiflora","Abdulhak","Van Es","2021-07-22"
"4924","Ristolas",9,22,"RIS_2570","c",119419,"Rumex acetosella","Abdulhak","Van Es","2021-07-22"
"4925","Ristolas",9,22,"RIS_2570","c",122107,"Sedum alpestre","Abdulhak","Van Es","2021-07-22"
"4926","Ristolas",9,22,"RIS_2570","c",122419,"Sempervivum arachnoideum","Abdulhak","Van Es","2021-07-22"
"4927","Ristolas",9,22,"RIS_2570","c",122467,"Sempervivum montanum","Abdulhak","Van Es","2021-07-22"
"4928","Ristolas",9,22,"RIS_2570","c",126566,"Thymus pulegioides","Abdulhak","Van Es","2021-07-22"
"4929","Ristolas",9,22,"RIS_2570","c",127219,"Trifolium alpinum","Abdulhak","Van Es","2021-07-22"
"4930","Ristolas",9,22,"RIS_2570","c",142047,"Vaccinium uliginosum subsp. microphyllum","Abdulhak","Van Es","2021-07-22"
"4931","Ristolas",9,22,"RIS_2570","c",128871,"Veronica fruticans","Abdulhak","Van Es","2021-07-22"
"4932","Ristolas",9,22,"RIS_2570","c",129527,"Viola calcarata","Abdulhak","Van Es","2021-07-22"
"4933","Ristolas",9,23,"RIS_2770","a",613160,"Agrostis rupestris var. rupestris","Abdulhak","","2016-07-26"
"4934","Ristolas",9,23,"RIS_2770","a",81075,"Alchemilla fissa","Abdulhak","","2016-07-26"
"4935","Ristolas",9,23,"RIS_2770","a",81140,"Alchemilla pentaphyllea","Abdulhak","","2016-07-26"
"4936","Ristolas",9,23,"RIS_2770","a",81638,"Alopecurus gerardi","Abdulhak","","2016-07-26"
"4937","Ristolas",9,23,"RIS_2770","a",83808,"Armeria alpina","Abdulhak","","2016-07-26"
"4938","Ristolas",9,23,"RIS_2770","a",86082,"Bistorta vivipara","Abdulhak","","2016-07-26"
"4939","Ristolas",9,23,"RIS_2770","a",132522,"Campanula scheuchzeri subsp. scheuchzeri","Abdulhak","","2016-07-26"
"4940","Ristolas",9,23,"RIS_2770","a",88515,"Carex foetida","Abdulhak","","2016-07-26"
"4941","Ristolas",9,23,"RIS_2770","a",88756,"Carex parviflora","Abdulhak","","2016-07-26"
"4942","Ristolas",9,23,"RIS_2770","a",91410,"Cirsium spinosissimum","Abdulhak","","2016-07-26"
"4943","Ristolas",9,23,"RIS_2770","a",98607,"Festuca violacea","Abdulhak","","2016-07-26"
"4944","Ristolas",9,23,"RIS_2770","a",99202,"Gagea serotina","Abdulhak","","2016-07-26"
"4945","Ristolas",9,23,"RIS_2770","a",99870,"Gentiana brachyphylla","Abdulhak","","2016-07-26"
"4946","Ristolas",9,23,"RIS_2770","a",100208,"Geum montanum","Abdulhak","","2016-07-26"
"4947","Ristolas",9,23,"RIS_2770","a",100515,"Gnaphalium supinum","Abdulhak","","2016-07-26"
"4948","Ristolas",9,23,"RIS_2770","a",100515,"Gnaphalium supinum","Abdulhak","","2016-07-26"
"4949","Ristolas",9,23,"RIS_2770","a",610642,"Jacobaea incana","Abdulhak","","2016-07-26"
"4950","Ristolas",9,23,"RIS_2770","a",154431,"Leucanthemopsis alpina var. alpina","Abdulhak","","2016-07-26"
"4951","Ristolas",9,23,"RIS_2770","a",137438,"Lotus corniculatus subsp. alpinus","Abdulhak","","2016-07-26"
"4952","Ristolas",9,23,"RIS_2770","a",108616,"Minuartia sedoides","Abdulhak","","2016-07-26"
"4953","Ristolas",9,23,"RIS_2770","a",112584,"Pedicularis kerneri","Abdulhak","","2016-07-26"
"4954","Ristolas",9,23,"RIS_2770","a",138751,"Phyteuma globulariifolium subsp. pedemontanum","Abdulhak","","2016-07-26"
"4955","Ristolas",9,23,"RIS_2770","a",113806,"Plantago alpina","Abdulhak","","2016-07-26"
"4956","Ristolas",9,23,"RIS_2770","a",114105,"Poa alpina","Abdulhak","","2016-07-26"
"4957","Ristolas",9,23,"RIS_2770","a",120057,"Salix herbacea","Abdulhak","","2016-07-26"
"4958","Ristolas",9,23,"RIS_2770","a",122107,"Sedum alpestre","Abdulhak","","2016-07-26"
"4959","Ristolas",9,23,"RIS_2770","a",123176,"Sibbaldia procumbens","Abdulhak","","2016-07-26"
"4960","Ristolas",9,23,"RIS_2770","a",141110,"Silene acaulis subsp. bryoides","Abdulhak","","2016-07-26"
"4961","Ristolas",9,23,"RIS_2770","a",125493,"Taraxacum alpinum","Abdulhak","","2016-07-26"
"4962","Ristolas",9,23,"RIS_2770","a",127503,"Trifolium thalii","Abdulhak","","2016-07-26"
"4963","Ristolas",9,23,"RIS_2770","a",128789,"Veronica alpina","Abdulhak","","2016-07-26"
"4964","Ristolas",9,23,"RIS_2770","a",129527,"Viola calcarata","Abdulhak","","2016-07-26"
"4965","Ristolas",9,23,"RIS_2770","b",613160,"Agrostis rupestris var. rupestris","Abdulhak","","2016-07-26"
"4966","Ristolas",9,23,"RIS_2770","b",81140,"Alchemilla pentaphyllea","Abdulhak","","2016-07-26"
"4967","Ristolas",9,23,"RIS_2770","b",81638,"Alopecurus gerardi","Abdulhak","","2016-07-26"
"4968","Ristolas",9,23,"RIS_2770","b",83808,"Armeria alpina","Abdulhak","","2016-07-26"
"4969","Ristolas",9,23,"RIS_2770","b",132522,"Campanula scheuchzeri subsp. scheuchzeri","Abdulhak","","2016-07-26"
"4970","Ristolas",9,23,"RIS_2770","b",87891,"Cardamine alpina","Abdulhak","","2016-07-26"
"4971","Ristolas",9,23,"RIS_2770","b",88515,"Carex foetida","Abdulhak","","2016-07-26"
"4972","Ristolas",9,23,"RIS_2770","b",88519,"Carex frigida","Abdulhak","","2016-07-26"
"4973","Ristolas",9,23,"RIS_2770","b",88756,"Carex parviflora","Abdulhak","","2016-07-26"
"4974","Ristolas",9,23,"RIS_2770","b",98607,"Festuca violacea","Abdulhak","","2016-07-26"
"4975","Ristolas",9,23,"RIS_2770","b",99870,"Gentiana brachyphylla","Abdulhak","","2016-07-26"
"4976","Ristolas",9,23,"RIS_2770","b",99936,"Gentiana rostanii","Abdulhak","","2016-07-26"
"4977","Ristolas",9,23,"RIS_2770","b",100208,"Geum montanum","Abdulhak","","2016-07-26"
"4978","Ristolas",9,23,"RIS_2770","b",100515,"Gnaphalium supinum","Abdulhak","","2016-07-26"
"4979","Ristolas",9,23,"RIS_2770","b",610642,"Jacobaea incana","Abdulhak","","2016-07-26"
"4980","Ristolas",9,23,"RIS_2770","b",104221,"Juncus jacquinii","Abdulhak","","2016-07-26"
"4981","Ristolas",9,23,"RIS_2770","b",154431,"Leucanthemopsis alpina var. alpina","Abdulhak","","2016-07-26"
"4982","Ristolas",9,23,"RIS_2770","b",106813,"Luzula alpinopilosa","Abdulhak","","2016-07-26"
"4983","Ristolas",9,23,"RIS_2770","b",108616,"Minuartia sedoides","Abdulhak","","2016-07-26"
"4984","Ristolas",9,23,"RIS_2770","b",109366,"Nardus stricta","Abdulhak","","2016-07-26"
"4985","Ristolas",9,23,"RIS_2770","b",138751,"Phyteuma globulariifolium subsp. pedemontanum","Abdulhak","","2016-07-26"
"4986","Ristolas",9,23,"RIS_2770","b",113806,"Plantago alpina","Abdulhak","","2016-07-26"
